LonE,Lat,Diam_km
167.17767991900,-19.01520562050,209.76563152200
-123.94321972500,-75.99986081840,209.03995456600
-165.62682431900,16.76343102110,208.90634888800
-141.01125102000,-23.54302209730,208.18608944900
-77.31237036510,-60.43566891560,206.02510562300
-17.48894265820,-61.88862473530,205.40091642700
90.56352559800,-44.52755568100,204.97441262400
-10.07716722230,44.03725749510,204.69566827100
-103.43611989500,-69.83330849290,203.38896932800
73.02070774840,37.63313137070,203.21568397600
-64.85016823030,24.70636847860,202.23564998700
-35.97775986150,24.68950290510,199.78053641900
88.77420656400,10.31615063490,199.70290745100
-63.68641950770,-14.90193950410,199.66735624200
103.21065765400,-10.42679730790,195.94494324500
94.25901477120,-22.39916188150,195.08563650200
-136.68146153100,-48.44517349320,194.47892815400
-61.28011330980,-36.23031803930,194.20837266900
-69.80631488000,43.41229698540,193.79123772800
-90.20797347610,-23.85807098210,193.05212714700
-31.18857231270,6.37794277034,192.69698425900
97.49301089280,25.10556145730,192.24616196700
-60.34361433420,27.05449629100,192.09701119700
-119.06808268800,21.45453937480,191.79846607000
82.02470517980,8.27686944070,191.54002378200
82.62345736360,52.57067305620,191.13036255300
91.49041373000,38.89035906930,190.46832790300
108.84643956500,-59.63333056020,189.61543807900
-44.11058441980,11.30863209210,189.29575279600
-152.15312470600,-3.07114628995,187.77634223000
-136.47191849500,53.39994625810,187.27621698500
155.68609841800,-58.52577877500,186.53371643900
-54.12397265580,-43.20584803510,185.47399176300
-70.03880388240,-48.34758820670,184.41240934400
101.20627242800,21.92912198140,183.52519210400
-29.00559337020,-63.26190798760,183.24284254600
-90.62539964330,50.99360450160,183.04870609300
113.60182610000,-17.31500778980,182.39305196000
87.01244768340,3.21526788630,181.78488107600
-78.83690733430,-3.19012352025,180.39076755400
73.59227410580,-29.70753073510,179.74054607400
-127.85873451000,-47.71975130640,177.88830517700
-140.99201108500,43.90689545060,177.47370173300
100.63585327100,6.28504579317,177.09801299400
77.00337139230,-12.99700502570,176.76403528500
-121.84033708700,14.84649432060,175.00851315600
156.64252254800,-35.46917739750,174.41595457000
75.60526773790,29.25455148080,173.67441793700
-41.52351308250,60.95688771990,172.17232833600
111.36307989000,45.28660009220,171.84929709900
49.40710858320,-36.47725023890,171.80951436000
120.50558625600,-7.81911321824,170.83858080300
-78.63723921080,34.76971235060,170.80206234200
72.26573705460,-19.54428349350,169.53157642200
-38.71857564340,-70.40767805410,169.47872586800
175.67752887900,1.11064056619,168.73826815200
-169.54103713600,48.08758258690,168.35726492100
-100.02055052300,-53.23007816190,167.88151558600
12.88049365000,-56.77189338690,167.73624906500
-42.41708478420,45.97784976830,167.70573034900
120.35171677400,45.44797953940,167.66249935000
-97.94629920480,39.63186339480,167.30273889800
-140.49298063400,-80.24670319910,167.16719464900
19.88227379730,-8.88890311970,166.67708107500
77.06670655080,7.96587446507,166.40387472500
-86.88674770100,-16.32999613000,165.92264726400
-156.44278240400,5.19323869068,165.89899310600
70.05535021830,-14.04866264630,165.19625366400
-26.22634166930,-30.48721018030,164.96738821300
-50.94633431130,7.87747224808,164.91473805100
154.28735219900,-41.41529926900,164.42336076100
45.19535919490,-17.29678118280,164.15255193000
-174.79581249500,-25.76975063400,163.44814530400
-92.04464454140,38.89882825160,163.38072941600
56.60057160270,-52.31363386720,163.33716953200
150.14550191100,-25.07850048610,163.23628419600
30.50264209880,-46.55026405700,163.01416310400
-106.44650230600,26.37717875500,162.96604424100
168.57258572000,-45.43202452240,162.29265577200
-39.09944677920,55.51523662340,162.22602612100
-149.46896688600,8.81456657308,161.91617637400
165.70962549900,-58.59466162990,161.24818391200
-129.17364283500,-44.43634484950,161.03627443900
-48.91877646210,15.26553661880,160.96979295400
55.72463697940,-14.56967226620,160.35063870100
-85.69849979690,-12.17997122190,160.17031248300
57.73968163200,-43.66264619660,159.91847763200
118.25013022000,15.34893203630,159.50724284500
-109.48060861600,70.60204050520,159.32202868900
60.17597191740,66.78740140970,159.03732027500
-104.19017323500,8.58784377602,159.01893039700
143.43692184200,-30.72365216630,158.62468921600
-24.73800504290,-28.62920161630,157.66168039500
139.40196324300,-31.87576066710,157.55843701800
100.37486818100,-2.75958382817,157.20186251100
-64.69103417980,46.23603510430,156.91851801100
-9.94740352739,-37.72990553540,156.36122572000
-118.45926136000,66.78690466160,155.97301596800
-37.63006653230,-18.00504143430,155.76840280800
53.30815611440,-18.07876948070,155.30617601600
150.66754005300,-10.50780715390,155.08068854300
176.68381408800,-49.80402891560,154.59594939600
-70.75333536750,56.88248964570,154.40497586000
-74.70050956130,83.82244350500,154.15427368000
-98.35747827720,-29.65754970130,154.04065607900
77.70072208350,-66.90314123820,154.03735288600
121.10040746000,-73.01589283130,153.85588008000
-66.61803339310,32.71935775660,153.72059317400
-56.24273408730,-18.49812263650,153.02303045800
106.83430016800,-1.56208275951,152.84099150800
99.15044381990,33.31624090860,152.79943941700
-61.96233655090,-60.51778515240,152.69537182200
140.63331763600,-45.93729940950,152.44057513400
116.66957348900,16.79149991690,151.56767658500
-48.78209742430,64.06161589220,151.37011728300
97.57779713590,7.21091358000,150.94459783800
56.88928901410,50.09301468660,150.70737493500
-78.00476480960,60.90246389210,149.21785963300
-36.98859452220,45.96386418160,148.53209873100
13.33194911700,43.69156495650,148.38251377500
-61.58814197280,-47.26808315190,148.28697028200
-146.62030078000,-88.44119949850,148.20365366600
-35.86281346390,-24.39391012040,147.88972189100
-53.26026377980,18.70684474680,147.70063285800
107.61592963600,14.49754186390,147.65646067100
175.84559642100,-40.01015254290,146.60598531200
-138.19421151300,-10.97148755590,146.35414848600
-23.79091070040,-80.97352025450,145.92775147500
-101.23237631200,40.44537665060,145.39463609900
-18.31174625060,-48.63065113970,145.30018332700
-81.10666951370,64.49983970640,144.78171742300
148.10072579600,-58.93191339510,144.26988296100
-145.95392662800,-6.85104060423,143.30933477600
-123.17596108400,-42.30045078130,142.21898180100
95.43051934940,1.48620728150,142.05365157800
83.97493293300,40.18773891490,141.68898905600
-10.09860187290,21.90466306750,141.32049070800
48.20241519080,-10.94934469410,141.27157636900
-33.99577437370,3.79898997752,141.19404287100
-53.73604854060,29.48875232860,141.15580738100
-85.11591734600,-49.14424114230,141.06248696700
108.89346492900,4.90370936583,140.98388273000
-9.43993434385,-26.20751518030,140.80334124900
-116.32783392400,-0.65294466820,140.64308740300
-56.70510123000,12.53084042250,139.50502872200
148.32774790500,-35.81319833850,139.27677383400
-112.11131443500,63.55259516820,138.96044471100
117.32854582800,0.25005638942,137.94012250200
13.54957772460,-47.39639495970,137.89547739700
-46.14783263460,-53.67540751010,137.61306641900
-78.21421742770,41.25135077310,137.23900839000
-95.68918304640,-72.10257007030,136.95362442100
56.96871983720,53.54473311000,136.49401203300
-95.34160509090,-41.06777349330,136.16680631900
-17.67859353990,15.41614971470,135.81643364500
-47.55346851850,19.50023528030,135.56247333200
135.20655679600,3.87202960835,134.26322299500
-69.28410531850,51.55169885790,134.23596968700
81.09660563170,-8.49122009443,134.11305054100
-120.10774564300,-18.91905754210,133.95600070500
-114.50764083700,-68.21725251140,133.69140014900
-21.72339009040,-52.61117314460,133.43244047800
-101.82906911900,-13.60792847530,133.05398526900
-169.67378139800,64.36358979460,133.02952825700
114.41180931800,-12.01913472440,132.93054037600
-122.48082086100,-27.92835529890,132.92913785900
-78.95757408060,52.11675938380,132.73632402000
-152.32919651300,79.78441440210,132.72615001400
-104.25814461200,-10.12447292550,132.37040794300
-41.48197481130,-51.05126768050,132.14780226000
-123.45066855200,-65.47130852890,131.48531158600
-166.04770159000,-31.98408697020,131.46717973200
69.56331266800,-62.99467504610,131.45786484700
-35.96662829460,-21.03266495460,131.40642704200
46.66984371280,-58.73016622960,131.32506801300
-115.80063584300,-37.57741062640,131.02289160900
-156.78743531600,-15.21399452800,130.87326863100
-11.74235914040,46.00433133930,130.76892095500
25.88602880630,-38.48257968020,130.71002847200
107.70615265500,-18.77742239360,130.67348220000
-88.62902674370,11.92047221320,130.48574580200
-152.40878177600,-6.79820431006,130.01157597300
-105.05091508900,-22.87911552440,130.00610564900
70.69066553890,53.53976936550,129.68094232500
-27.05685803380,-13.36356629640,129.44608221400
-30.59747185790,-12.55230862200,129.17591135300
151.35287400200,-68.46819976030,128.71774580000
16.83590292570,-27.48327357040,128.66034221400
-115.49446839600,-62.69497358710,127.69893572100
-117.26551964500,46.72916655180,127.61735996500
174.18147355100,-20.87804137960,127.31207639800
-115.11985260800,-51.23115160600,127.29805303800
-143.81665558200,2.04510542610,127.02297920900
-115.50257502200,42.70550785380,126.63983641900
72.51284304970,26.71438232090,126.61210702300
108.92760138600,-55.51430154660,126.40409920000
-177.58793388100,-12.23754305510,126.29686370700
-108.39201754600,18.42682499980,126.23539109200
-163.79893450600,-37.29106436700,125.68229689500
-77.97367355910,37.11982243440,125.45641916700
-97.98197941320,54.57933818900,125.45211942800
131.87362813600,-22.96174744510,125.21759402600
123.27285621900,48.87879444130,125.19366688600
-128.41615226500,58.24553310630,124.82388464500
108.58133262800,-39.21664107510,124.69041088200
-170.32365562000,27.81665856140,124.50532412100
-136.16285207100,65.41792411300,124.42622302400
46.66970228530,-3.72000008295,123.91830920700
118.48650858500,56.51688214370,123.66603568300
-147.16191684300,-3.04431772952,123.43869181900
-30.49936061000,15.46521311820,123.05932672800
114.25226062800,10.68385562450,122.95168518600
-55.34028238690,37.62951794050,122.87425352000
-2.85766988730,17.44659484560,122.53050868500
-93.86030432140,-47.02822421110,122.15441817100
38.19769212830,7.17468444637,122.11368188100
110.28631291800,51.25407275130,121.97353408600
145.22277963800,60.25668819470,121.80561717700
-59.05378106290,5.81602424764,121.61569517200
-107.57915341200,-82.96130898480,121.46785682500
-69.26927683960,0.01270363271,121.42813130500
-178.06058643200,-18.21164432160,121.33656122500
-87.71730995670,-64.46147745530,120.47519492400
124.00738400000,-18.91622506370,120.46394554900
-133.00804965200,0.95595082529,120.05001394200
177.43985086200,-55.64511556180,119.90525376100
-62.19676148120,14.55083959150,119.71667620700
50.23771071930,3.42276115609,119.66165174700
107.68047098600,-9.19779618283,119.21696567100
-115.74647616800,-43.53653239140,119.13938541700
-25.01012934120,-79.10016171880,119.12378926200
27.84937227690,29.58808548940,118.94420164100
-51.62803636060,-4.01863584676,118.89062719500
119.04699909900,69.46584021710,118.88779969500
78.37718834880,12.30994455350,118.71953262100
44.54007545470,27.35610960790,118.27585484300
-22.64207781810,37.58205630840,118.20132204700
-10.45322388010,61.82516655440,118.08106271500
127.39023039300,0.32310813253,118.07010767800
1.14304158842,46.76154430880,118.05986118000
137.93048358300,-57.69261254550,117.75342008100
-163.24831759600,-40.91970315900,117.36268336900
-9.73789686789,-52.26851554560,117.15189000500
-21.03666084910,17.74457952660,117.10990978100
-88.34628614580,-42.09428159280,117.07027748700
-172.38443988100,-79.63168936270,116.74952229200
49.65220559830,-3.87132901967,116.65823394500
158.13258333300,-27.75579300530,116.64965181300
92.24046820690,32.19785013700,116.52138522500
-60.27097212550,-84.37436271570,116.50496411600
-74.94963174500,21.52069300010,116.00180530400
164.55074315900,-48.81862136990,115.33067744300
-24.42279746370,-43.96291062180,115.20543613600
85.96761679080,-0.46672301791,115.05149474300
79.39099869040,16.15862154450,114.51904558700
-44.88578744850,41.07946586100,114.22735595400
-163.57740813200,61.85316852700,113.90202675900
122.39338280400,-5.84953249875,113.69053566100
87.61520009780,32.87594354060,113.42531245700
160.74634092400,-42.57906256180,113.36236866300
36.47602262020,-25.95588432570,113.21969801700
-112.74170291700,40.39776403470,113.02769488600
-103.15864433500,-14.59563129960,112.85633604000
122.23088095400,-33.78453012970,112.64612750800
111.62484923300,-62.10149203510,112.59471743000
-141.11373077600,-50.21738958150,112.47368648700
12.97662441690,-70.65582938640,112.33808435600
100.10597276500,17.81278940060,112.31851419600
-35.66387635230,17.17973394190,112.30104214800
-145.22668556300,-18.55719694810,112.11886925600
116.48071949800,44.32256409260,112.09127318600
10.13616239160,6.70608660779,112.07624885600
-62.41021775460,-31.77877920550,112.05761316800
-46.03472793580,50.69190037390,111.92903899300
-52.55546965100,58.49084474600,111.82482517400
-103.59196172300,-63.53578351900,111.74994700500
-80.22877631910,-48.53255114800,111.72723358100
104.80649609800,-44.10908074950,111.66384725100
-152.61297080900,-66.05424580100,111.64872173800
-112.52941678600,47.62793095810,111.08220092700
-22.36959136290,-8.90338926024,111.04889877300
-32.02053547300,-51.44338530820,111.02582545500
121.41016063400,18.95033694450,110.98045949700
108.05811355700,55.34155034070,110.67904961900
-84.33101344340,28.86521588110,110.60251119200
48.03165864310,23.24925713920,110.56918000600
37.95441512770,-23.77792901930,110.42791495700
16.74634759860,57.81396649080,110.35602978100
-21.44190792320,-9.99653950760,110.30903160200
122.86928236800,-0.33219870409,110.24718205900
-66.21464834490,-55.55236803760,110.23780143600
84.22504703180,-51.95478197480,110.23710407900
-51.64011335090,-59.14471990850,110.22616204300
87.48370958840,-4.02082959499,110.18117784600
105.82327250300,-27.27331863020,110.14764661700
99.70526451150,-68.08734151240,109.93734484100
177.57217382000,-25.27251634590,109.79489495000
8.58811684141,21.60171377580,109.60754565800
-34.36759704090,-37.33288750190,109.56478155300
160.43366530500,-47.89081829850,109.54900938500
65.75383208600,14.49821932850,109.40854622700
-3.34533787310,24.70979161730,109.22551980000
178.44393851900,-11.12710046830,109.20594688700
105.75912427600,-35.59394507940,108.88495098300
125.73519726000,-52.70359811200,108.77818502800
118.11360011800,65.75924400930,108.59646445000
-95.37157073580,7.66832639880,108.56935067500
-18.70400282840,-19.72702669110,108.56801389400
-6.36826927831,-48.56547788080,108.55451187600
-54.67723597410,-68.61833479250,108.53891959100
59.92417204290,-34.08435544950,108.50975354200
111.00111450700,-6.25952283980,108.14128248000
-90.47172414670,-36.59574079680,108.07986274100
-142.99526381200,-56.78404229300,108.03897748500
90.81321064440,32.26611350060,107.91673616200
-149.58832651700,44.46693937260,107.89266483400
-67.72038351220,8.59437459929,107.83307618300
108.82306935800,-26.88569824250,107.68528302800
151.06275946800,-45.92425948160,107.57058497400
46.73789347350,-54.33687388760,107.44652834100
-22.83380974740,23.46237545590,107.33158398800
-114.57175240800,-13.49827743700,107.21728577800
-135.06127085800,-29.26154572150,107.07770775600
-168.76325562400,1.03405920703,107.02771030500
-111.51094076700,35.77353356320,107.02026040400
-16.25900014710,-21.25231069040,106.60074069000
86.38561392870,30.59549297740,106.35272500400
90.78530227460,-53.86978986010,106.23663384600
82.07442850510,-4.53433057585,106.11220500200
114.96683842600,-25.83336535620,106.01618356000
-73.96071637150,26.80878599840,105.93107158100
-28.12755610610,-21.11032851630,105.88581089600
-49.54008253100,24.79057849210,105.84198843000
-134.93673059100,11.17781721700,105.78228931500
-82.27788089260,-2.08630643631,105.71657395200
4.66821115487,12.07725029950,105.64937089400
-97.48590574950,32.83082771710,105.52157136700
57.07482319120,-44.89400136210,105.45792293000
106.35135348200,45.58181309170,105.44976290700
-64.48343483770,-2.94069230933,105.13766321900
-35.06988498030,-16.74967408650,105.02923308600
-73.49965323270,-1.00613823626,105.02495600600
-81.56979440320,24.45281015200,104.80805448000
54.20373166000,12.66468994030,104.66760528100
-147.66078637900,66.60078869980,104.63899132700
134.85913460500,-49.12301552490,104.58912125000
-60.64479657800,9.59413378803,104.49555879200
-142.19856125100,-13.40838324260,104.46738932600
-92.78039304430,-53.17062347290,104.27691046700
-156.97816345800,-21.77072929010,104.09060483500
-164.88267975000,2.43034738551,104.01241221800
113.99440798700,-44.27364503020,103.87536195100
-29.63058683390,36.17124345450,103.70186825400
-86.63885182120,3.86400176636,103.59584910100
172.41645288900,-47.38283099450,103.55496589200
116.85850709400,32.03510890250,103.42500422000
131.82613649000,-2.58706157467,103.04411791700
18.88755142430,-18.51089432760,102.83510213400
145.90631765300,47.43732942530,102.81705128500
176.84488625200,4.48764836805,102.75902850500
33.78339264880,47.65716601200,102.73698290200
-56.07507356330,-18.30313875950,102.40133600600
110.23287294400,-8.13581842750,102.37231390800
-138.13806507000,-76.75326150060,102.29621127900
115.45008821800,34.41440744170,102.28202035800
-95.51591143780,24.49525427680,102.19099961500
-13.70745592020,-22.63274580950,102.17414660200
170.92536027200,-81.13654969590,102.06158951500
-72.00542033610,23.08051497200,102.00237361600
-124.02559550200,73.44517511300,101.75169442300
-26.47447943630,-19.82853083230,101.68506403800
-92.96125274980,25.34798233570,101.62421041000
-54.65490483390,40.56852174890,101.61811963900
-140.89963043900,15.00520236350,101.42962504900
117.90345494700,-26.47824635280,101.38138904900
139.72489765700,5.19037138561,101.30434289300
-37.47580351390,-47.45626380330,101.27411998800
-166.62715665300,75.72873135280,101.18234305500
78.80922674310,37.87839797840,101.09359067700
166.44770508200,25.53068147380,101.01310996500
-150.60979546700,-68.32759673600,100.97867053400
-159.57631707200,-42.07696791350,100.91378089600
-76.51273544470,12.56950983690,100.90777872700
-115.01100551000,-54.85258501110,100.88314222600
63.89451624650,-55.28368705220,100.85123312100
31.64806144920,39.34333774770,100.80738797500
-15.66903098100,-16.05141041790,100.80580286200
-173.94405346600,-17.23817465540,100.77729530400
-177.78640475300,-29.29518875680,100.77197059700
154.70121635500,67.29911976440,100.70813661500
-91.29360398160,35.29766129010,100.70758287700
110.42505468700,-17.11206072680,100.65333099200
-178.75656327600,-14.63640978710,100.64055038400
-103.41908520100,23.14217790480,100.60412836700
-30.40721932890,-40.04868323690,100.58392919800
-83.92643860240,23.00426589140,100.56602521500
40.96718606360,-36.49651895770,100.48599724000
87.53959358350,43.09501380500,100.30736914100
-161.61149052000,2.07921699406,100.26906963600
-67.53186156690,21.98056873460,100.10915540700
129.24336642000,25.21117012220,100.07732631400
-19.99258018210,13.03096432110,99.91812376670
-165.71261320700,-64.21342645390,99.91227689570
87.61299039060,37.16526133800,99.89519479950
39.39447384150,-32.74013941530,99.77925270220
-66.69192627370,49.35204933460,99.61723652900
-62.33140770810,-55.43941007650,99.56155376890
20.15411202640,-57.07431678080,99.53918512320
-165.77308843600,-24.51259664120,99.53360442420
30.41289603030,-34.30564741560,99.43356208380
92.95400851020,-40.41673003070,99.41495931290
157.29137771600,-55.00656389880,99.40949902080
174.85794216400,-62.19911483260,99.22259395620
-158.23336657700,11.21954968870,99.10488676680
-121.48114978500,47.73735462660,98.90762659990
-42.61938261950,-3.54859870747,98.80234677780
7.27377214263,36.86394527780,98.66194235730
132.83934685000,-58.24975328550,98.65926672940
-102.98106958000,67.02583805730,98.61804740140
-155.95865933300,-30.37485106420,98.52222865080
142.82594487300,-34.91118843480,98.42689096250
127.95032435700,-46.20829324450,98.38157576740
-159.70676549900,-39.18248459470,98.33039096030
1.39820579546,24.80831597280,98.31791248690
130.64256377000,-19.06492830300,98.21445760290
128.70587385400,-25.70361508500,98.17809235700
-57.37038159220,15.20416788800,98.17600846090
-148.78519751900,3.90286562362,98.04065863530
-152.04493962700,-17.31039941260,98.03471032920
-54.60195500120,4.67044358363,97.85570506410
59.95263889750,-9.11624228657,97.84292710160
-100.16359144100,59.70355374860,97.56341510870
-168.82657605500,41.57478197270,97.52949424560
-76.45405917070,5.68494703993,97.40927933540
-151.01467109700,6.30956725609,97.37338294240
99.71599870300,26.57344311940,97.34826608920
-115.26939970300,-43.07996450010,97.31516808130
166.32030313900,-24.45705642120,97.24710672080
-149.60025265000,-29.04901009860,97.00260382400
23.72792465180,6.10498117770,96.91940842080
-141.03974105800,48.18494748520,96.90547291620
-3.19510970410,-34.81490965040,96.80021156130
80.29921602680,29.34265187330,96.76187604280
-170.53469570600,3.13126797686,96.47839673230
176.89575692700,76.37909910840,96.43718232110
-67.30205354740,62.36727583900,96.41127611340
-92.90617939230,44.24181031130,96.40308759120
-171.44771680600,-50.57681757420,96.20465521070
7.28537155858,25.54788466920,95.71440548880
122.63368798900,-52.03745763570,95.69064505540
-53.61743362830,-7.76942428149,95.60562101960
113.86550434400,-68.99897773320,95.57036423960
111.76500578300,41.35824236010,95.56121235300
-28.55069229530,-48.49958708670,95.55074470860
65.40740415990,3.39581332940,95.50935566860
-13.67568073220,39.38554843750,95.37287420710
-23.70584275680,0.14656789575,95.07563171370
140.50627082300,-26.95796809970,95.02283675260
74.43448354760,-28.27295531350,94.95289901480
135.95357853300,-56.11972494520,94.95080977000
76.29321383470,-3.92222772472,94.93308144700
-0.77907175565,-51.84989664850,94.88900382370
140.39589707200,-48.86844996370,94.80127333240
85.49389074490,-53.69269507370,94.65317757300
86.40228865040,45.10303099530,94.59629541290
-34.31536669480,-58.34716929570,94.51418340480
124.60174256100,8.19321496524,94.50995571770
174.73577053300,-72.96509031360,94.46280061280
107.57930260300,65.64883711690,94.28009359340
-62.26924448500,4.22226103084,94.19374823320
151.17266127500,-20.67597192190,94.17322876090
75.26437757080,25.23189835390,94.16523573990
121.76034186000,-44.33025832350,94.12513645940
-68.74713422340,53.11620834640,93.97480813930
-32.86739376220,-8.50448368566,93.91629023860
-63.30157067890,-19.13331213170,93.87131539120
-90.23456490010,-9.20945811072,93.86762502390
98.39691259140,59.30575127630,93.62027549050
-145.21673923800,-49.53708058470,93.53549818300
-92.10428838410,-26.82906033160,93.38478853890
-139.05394888900,71.79929676180,93.33418199720
-44.14047115180,-13.49840444590,93.31505658600
104.37110090700,-20.67041889540,93.29855953690
102.08790716600,19.30687766770,93.24682855350
-60.14090487650,-3.56211617420,93.07483960800
153.86484575100,-29.98593845220,93.00955112310
-90.26579271200,-28.56633596400,92.87721608460
48.44256191380,-8.61642040624,92.79225054130
175.58801276000,-35.85117125210,92.72233836080
-101.35211632600,-10.60255774090,92.69479489910
-178.37914840000,-59.94456879880,92.56701496430
118.77743512100,63.07451030270,92.52136705250
-21.30257687740,10.72126765860,92.49083003370
-29.62453758710,6.50717782139,92.48246818770
-72.60930329750,-13.93045860750,92.46125265270
123.04879996000,54.37980689090,92.44028068870
-28.17542065590,-37.64300179410,92.34608089800
104.28383415700,-16.97232573980,92.14423416120
-67.46398625690,61.56239324270,92.09190140290
-130.27534709200,-56.62282251660,92.05293330910
79.99781154870,-10.92115145980,92.04764539470
113.74987796700,-4.01054161173,91.99585748750
-109.88297827200,27.43089233800,91.87106854100
-175.00055765700,-53.60641030620,91.74745887280
-142.12735376800,-17.08043268640,91.70165424140
174.76237514500,-57.32358683830,91.65931621380
-20.34416768780,-5.44906005775,91.50588180000
-25.55360628580,50.59362957060,91.40018028070
-31.21752716710,-56.56652047760,91.38058875140
177.28829281400,-13.39954974410,91.32085449910
-24.56007914040,-2.67482983886,91.30048824590
66.09950435860,72.98799165450,91.17248385560
129.33969224200,-48.73944485630,91.10558918520
-125.24556188900,60.79531777660,91.10525432010
-152.83911569900,61.29822388460,91.04763662550
-163.29224573200,47.42972567620,91.02542816740
-22.71666844300,-51.44260334050,90.76758650420
85.21231800710,-6.74854388600,90.74530142390
-44.34002062520,-40.87637374340,90.71108516870
-108.57048829100,42.59121023100,90.64350567640
-91.08316549740,-49.44933837890,90.59224624060
-70.63371161430,-1.85529945811,90.48966481990
-129.80088108000,-13.50301463810,90.34193760020
155.28941326700,-50.88781286280,90.31706601570
-98.66543989750,61.84439659340,90.18321793680
120.34530674500,0.04728749448,90.18193288450
-50.39495894950,67.07230562900,89.98524047650
-23.21540213730,-47.83012481370,89.97588260580
40.98514344320,-42.22933750570,89.92076029100
-113.07995949400,20.59189410430,89.90934577890
87.08890088470,-56.21820126270,89.89273015370
103.27919515400,45.26018107370,89.88405324410
-105.62220203800,2.02052756206,89.88251627970
-38.76232592440,39.40156763170,89.77800241580
-97.22100664130,63.00331710570,89.73199171440
-6.09345945992,-2.58434750187,89.49752245430
170.40294668500,-29.22033509360,89.49415725830
-146.41186596700,-41.86803826680,89.37836549130
-47.64623622390,27.74436990550,89.32694354830
-177.27832497000,58.34778277860,89.17355300070
-66.69644229980,-7.25872684870,89.01233512290
148.05435852500,68.86151281730,88.90612037100
-39.58142666860,37.90735378410,88.89166305840
77.52916913150,-7.37406650505,88.87271980140
93.76685877550,15.74024636380,88.86765377970
-10.17295325140,6.73793519730,88.82118422960
-62.70178559150,61.40589081900,88.81722800360
25.55362803240,-22.05793894010,88.69404067000
83.17622976270,60.53346618190,88.61795969000
110.32798987000,-28.22042508320,88.56148693570
21.93262875500,-2.31719065757,88.42521270840
178.16735932200,-27.56804571680,88.40424485060
144.52089441100,-63.25105815230,88.34180316080
157.08624772200,-19.43156633150,88.33128096580
-152.03320159700,-46.12787794360,88.26342253750
116.45713391600,-13.76438638600,88.22291251370
125.65403302200,-27.35156639350,88.09739638860
125.34479730400,-20.95424027860,88.06081938820
-81.70275883360,6.65992237152,87.89931204600
116.99251338900,-28.00654105870,87.72097642400
-124.63463848300,20.58638436600,87.71124924670
40.46140070730,38.08576968820,87.60919257220
-29.93702343770,-53.34561570080,87.54774685870
-30.61061206800,-27.37840298760,87.35700867420
-106.52406211500,-4.54414021712,87.30638927610
18.24460283830,23.50431995370,87.21563836050
-107.80415902900,50.69196836910,87.18533915740
-126.13708846800,11.82687130770,87.16260224410
-116.07179158900,67.86162665120,87.15407790170
102.33351309700,-50.53549153900,87.14958267970
107.56203732500,-19.78128259600,87.09583083140
-113.78267347100,8.31959413693,87.07937598620
-54.17034331010,-8.95469102605,87.04478145570
-169.20123273700,60.82686879190,87.00642044880
92.95623060300,17.73829827490,86.96860935460
-55.32204012680,42.46114831630,86.94236156090
-129.70683438100,11.28155461490,86.85730088270
-1.25341991718,-23.01458996690,86.82298975090
