6.2
4.8
5.8
4.7
5.6
5.3
4.3
3.9
4.7
2.5
5.4
6.1
4.8
4.8
6.4
5.2
4.7
3.5
5.4
5
5.3
4.8
6
6.2
5.1
5.1
6.5
4.4
6.4
4.2
3.5
5.3
5.6
4.4
4.8
6.3
3.9
3
