0.82
1.57
1.11
0.84
1.05
1.05
1.04
1.19
1.26
1.28
0.91
0.98
1.08
1.55
0.96
1.28
0.95
0.95
0.75
1.78
1.46
0.87
0.25
1.4
0.86
0.84
0.99
1.25
0.71
0.72
1.2
1.12
0.65
1.08
1.24
1.34
0.43
1.05
