78.48
70
67.2
62.4
60
59
56.2
55.6
54.25
54.2
52.636
52
34
33.25
48.2
43
42
60.001
60.001
60.001
81.76
74
68.4
64.467
64
62
61.9
60
57
48.4
45.6
44.4
41.1
60.001
60.001
60.001
60.001
68.4
62.4
62
61
60.077
60
59
58.4
58.233
55
52
50.4
49.2
40.6
14.25
60.001
60.001
95.269
90.6
83.567
82
79
78
75
75
73
72
70
68.4
67
61.6
59
60.001
60.001
60.001
94.66
68.4
66.533
64.2
64
64
63
61.033
59.2
58.8
54.636
54.6
53.1
53
50
60.001
60.001
60.001
60.001
88.067
87.273
82.2
76
75.767
74.154
71.867
67.9
67
66
63.6
62
61.6
61
60
55.6
60.001
93.22
88.2
82
80
79.733
78.1
71.2
70.417
67.2
67
67
66.109
62
59.8
59
47
60.001
60.001
60.001
60.001
70
66
66
64.4
62
61
60.4
60
57
55.967
55.8
54.2
53.7
53.6
55
60.001
60.001
84.2
82.1
67
66
63.6
62.5
62
61.6
61
61
58
57.4
32
43.85
43.2
42.9
42
60.001
60.001
60.001
90.48
78
74.8
71
69.8
68
66.8
66.733
66.05
59
54.4
52.8
51.2
48
51
45.2
60.001
60.001
60.001
82.933
82.6
81.82
80.4
74.4
73
70.733
70
70
66.7
65
59.4
58
31.6
58
57.767
52
60.001
60.001
92.82
75.2
74.4
70.8
68.5
68.2
67
65
62.8
60.4
60
59
55.217
60
60
51.25
48.8
60.001
60.001
60.001
95
93.6
87.192
87
86.95
85
84
82.6
82.5
81.8
80
79
78.8
76.8
76
60.001
60.001
60.001
82.8
81
78.133
74.8
73.6
69.385
67
65
64.783
63.2
63
61.6
32
60
52
60.001
60.001
60.001
81.867
76.8
75.333
70
69.2
68.867
67
65.2
64.038
64
64
62.1
60.6
57.6
44.8
60.001
94.98
94.6
89.75
88.6
80.083
80
79.2
76
75.6
74.133
72
71
70.4
67.6
66.4
62
60.001
60.001
60.001
96.733
88.52
87
86
80.7
79.8
76.364
73
69.85
68.4
67.8
65.6
59.2
59
66
56.4
60.001
60.001
60.001
89.2
83.533
76.633
74.8
74
69
68.8
62.808
62
61
60.4
55.6
54.8
54
60.001
60.001
84.962
80.667
77.6
77.4
74
